number,value,state,net_pnl,max_drawdown,sharpe_like,min_spread_pct,base_spread_pct,max_spread_pct,base_order_size_pct_of_balance,min_order_value_usd,max_order_size_pct,max_inventory_ratio,skew_intensity,volatility_window_sec,volatility_multiplier,min_profit_spread_after_fees_pct,max_daily_loss_pct,order_stale_threshold_pct,max_outstanding_orders
104,,3,,,,0.000365003359155602,0.0005500742159145171,0.0017080272627690064,0.003494964841049396,11.406805164254088,0.08473217073695491,0.7862237492788021,0.15784018477142384,161,2.1071773554695294,0.0004023139750164872,0.014579790018870496,0.0009626234935916212,3
105,,3,,,,0.00037023086886296973,0.0008726402309907439,0.0022483874069253442,0.003365301852024927,11.417745654822829,0.050279287182239125,0.8520018313909974,0.21365873653079445,130,2.271400859519471,0.0002607004585459166,0.01707810186188493,0.000731421641987477,3
106,,3,,,,0.00013356763826447395,0.0006096242594795975,0.0018988551140278693,0.003634127473459311,7.711971191295542,0.08409213917394764,0.8091351644273808,0.12508952343185123,114,1.1269589867055803,0.0006681940699042509,0.011340247847799571,0.000929180812600055,1
107,,3,,,,0.0002744871728446821,0.0005922078789190891,0.001786956231154557,0.003638918610820971,11.044431584939149,0.06362698597825972,0.5741221065764315,0.25335182155372843,74,1.6335439903931308,0.0005468951444139525,0.02234306740067412,0.0006396388589528634,1
108,,3,,,,0.0001775354615406968,0.0006735223374937491,0.001964486907208787,0.0035563198179602703,10.800915399906835,0.05088606284828927,0.8202425050319051,0.1716559311772836,38,2.2598950133209703,0.0005873184398398071,0.010883157432718952,0.0007330747737590709,2
109,,3,,,,0.00018271245209313902,0.0007283629031460753,0.001924492160870333,0.0061408925131740105,9.544531378798611,0.06194513571265154,0.885735389111486,0.20213050614885839,57,1.6766814577037468,0.00063802119215998,0.011527408681412351,0.0006847573379311248,1
110,,3,,,,0.0002472523581205572,0.0005962503804572095,0.0018944170285570053,0.00507707345383537,6.172150806816081,0.08504101032342964,0.8909964247363358,0.24426624699997673,100,2.1504515990994144,0.0006294119709727359,0.016029381273886707,0.0009282843135928984,2
111,,3,,,,0.00014998614434488458,0.0013537664394451256,0.0025821542116116437,0.005371923793585867,9.278497891840104,0.08423512386706357,0.7841814844076267,0.17718578754430445,100,1.0655062417319527,0.0007280756864276834,0.024143588482902493,0.0009193173862496981,2
112,,3,,,,0.00021963116639568718,0.0010138668719789573,0.0020697964152924177,0.0026246048941038196,10.528631916190829,0.0539736702511512,0.838005434495658,0.23101400072096906,136,1.0578821861142913,0.0007394943981264062,0.027764415521027017,0.0008953107428506631,2
113,,3,,,,0.00010821506633427699,0.001095692280187181,0.0022376055360647275,0.005453832898728743,7.826303276550759,0.05232203983706243,0.8503573309820602,0.15464192210909652,122,1.1423910323868518,0.0007302226330366828,0.020845698007377594,0.0007952588054055604,1
114,,3,,,,0.00022753398778042896,0.0005936612547785439,0.001928743853754274,0.003126864636659321,10.765758729665333,0.050023875219446005,0.7853144260932288,0.1745335460350062,62,1.4547958385739301,0.0006980604721047738,0.025311067278351612,0.0008850889157321847,1
115,,3,,,,0.0001355085106800856,0.0006484502497530793,0.001804312750133953,0.004236104301513816,14.02125862883287,0.06779837519388186,0.8457845463397708,0.11994518738173904,123,2.1597418362127225,0.0003691346993013039,0.014299644974884406,0.0008458885088355772,3
116,,3,,,,0.00024323962332263908,0.0011131954083393224,0.0024607027914134248,0.003237015592627579,8.549162923108023,0.09556308087329231,0.8799445196850628,0.22473018900294592,85,1.3286105887767892,0.00039438740925541965,0.010710945904123772,0.000997011710320717,3
117,,3,,,,0.0003416248794486009,0.0005777463575595068,0.0019123204075976584,0.0021898300024867866,8.557793047175316,0.0691834450143045,0.7641405673103807,0.22000631999711795,91,1.4427114555187626,0.0007241110813626698,0.019878166199202633,0.0009707769140590786,1
118,,3,,,,0.0002525129953261242,0.0006873818265180651,0.0018856585975391396,0.002372967696715181,13.10410364299984,0.0874830577161916,0.7912081982166261,0.13042178749865124,96,2.0065294596408525,0.0008051789460901708,0.01647586526267105,0.0005027528915897388,2
119,,3,,,,0.00047799465444149186,0.0005369237586678942,0.0017194235162253466,0.004617391175735322,6.639458828384674,0.06381984285755948,0.6101897055591277,0.18336919815804692,105,2.3572747599631834,0.0008220687850363074,0.031928996413397026,0.0004949791083880467,2
120,,3,,,,0.0002066605414845693,0.0007295140184048022,0.001994649817974327,0.004358602370043066,7.037404305694822,0.05178482483068665,0.8165779353302806,0.10277321548173388,65,1.5128124677041304,0.0004173363134354487,0.011321817063287547,0.0007266366357881486,2
121,,3,,,,0.00031169463959544974,0.0005308261959379008,0.0017460239052055888,0.002723336767476013,9.802326214852206,0.07148917405487479,0.7260656699733626,0.24991973138182794,99,1.0790758832182583,0.0004426402256462618,0.015451235656690316,0.0009469662485655557,2
122,,3,,,,0.0001908215655508993,0.0023675490999508853,0.004468465040415162,0.0045533103777140715,7.590848046175964,0.07835729747847432,0.7943229129604049,0.1378764590773545,105,1.6087297423646045,0.0007474116020123942,0.019040297115405946,0.000695665939797431,3
123,,3,,,,0.00037162920009591076,0.0006008741241233593,0.0018260203464301149,0.00293761624871814,22.428836293859725,0.05938074727603807,0.8718898128401772,0.2737312506001427,129,1.2073459479911806,0.000648093596306594,0.01950740301363446,0.0005775369000189946,2
124,,3,,,,0.00021493772959009407,0.0005099713336340018,0.0017850212000751421,0.0031321741274337135,8.747367752955208,0.10103431582506299,0.699763431860497,0.2311249356624526,80,2.437924673695351,0.00032425574130429157,0.02258750550839605,0.0007600386828173242,3
125,,3,,,,0.00021848653244327057,0.0011310778338038466,0.002374963087148754,0.003683955094561574,6.771757070374361,0.053882054999711215,0.6930893765688471,0.37736544118077914,106,1.4640247390800532,0.00048679289937028094,0.016018209374088828,0.0006472849541541174,2
126,-257149.331648,1,-205696.391631,205811.760068,-0.1707,0.00016956920767169492,0.0008639709809712642,0.002001422685703676,0.0058718247591141295,9.171421996221845,0.08538983785168186,0.8868508671818743,0.19709622730860202,105,1.166429910907049,0.0006700368443742188,0.03486183034782895,0.0007120669234038422,3
127,-88491.9192625,1,-70769.427024,70889.968954,-0.1265,0.00011858344137880568,0.0013575055058044055,0.002800033389918315,0.006149507491060316,8.06816808072135,0.052382470664089666,0.7348082576194134,0.16458068041378768,82,1.9709456053916201,0.0005299419687600641,0.010022955673103354,0.0005595459469885771,2
128,-69929.28872775,1,-55921.676658,56030.448279,-0.0817,0.0002537720086935015,0.0016517900822214287,0.003169919721496101,0.0055096576608055685,6.355704510181018,0.060461308434878916,0.7305559136061115,0.14157670367949624,97,1.7211009297050799,0.0007842319168462173,0.013290978797825048,0.0006493216866534745,3
129,-74572.0401095,1,-59641.498271,59722.167354,-0.1295,0.00023154132127707646,0.0007902018038188715,0.001997470331871497,0.004128703729149666,8.195024761396505,0.09530412493277457,0.8759891711330705,0.32270341207365,108,1.3706022789179968,0.0003163365347736355,0.011521951661237498,0.0007187992903037999,2
130,-99401.84443499999,1,-79480.143248,79686.804748,-0.3017,0.00035228872462045774,0.0006833114249080113,0.00197324040939288,0.0036103096721339105,6.8601130045840515,0.08504268913696665,0.7834528058198882,0.4301765891687732,88,1.9207969888273748,0.00038520580085453325,0.024684590242494017,0.0008302582929006928,2
131,-71358.0474425,1,-57072.960198,57140.348978,-0.2826,0.00016941620212288855,0.0007730723073054303,0.0019656058386556268,0.003428007357543081,5.320646997631421,0.10104458684414218,0.8071574064309373,0.46018772166483446,80,1.3878411196018376,0.0005916355915457135,0.011580535158766779,0.0009805499698947269,1
132,-67171.72880175,1,-53719.380001,53809.395203,-0.3093,0.0001988999905647644,0.0005237824359143317,0.001957279464215562,0.004405297216907036,6.15679513980283,0.08425150483976636,0.7862545019777593,0.42143531196976647,54,1.3433752175471412,0.00048334597254678203,0.03561968740573293,0.0009905950083886606,3
133,-95141.68962925,1,-76095.128573,76186.244225,-0.3347,0.0001821444088055436,0.0006620739799600785,0.0018655540639281219,0.004477751127232421,6.920614437239358,0.060160088315722116,0.7742940060381154,0.21671345296750985,115,1.2510955071432923,0.0004145712262639752,0.035946952921656256,0.000784506053213391,1
134,0.0,1,0.0,0.0,0.0,0.0003276873892126555,0.0038846714199320827,0.01969572511871167,0.0012498623671551425,5.290062260276367,0.3459535419536604,0.11131392538207364,0.17979594538899193,58,3.213744179705962,0.0004742123929534851,0.028341689452778318,0.0003749338778847452,3
135,0.0,1,0.0,0.0,0.0,0.0006503858502569087,0.004024894784194749,0.019336740650618897,0.0011012279209531566,9.151534246918693,0.18677218234678994,0.18368804742789813,0.21005651938710446,75,3.874195447165841,0.000830552521554777,0.06375066392847677,0.0002790576764245318,5
136,-922.24251725,1,-730.86327,765.516989,-0.0302,0.0008211128109337783,0.0025621819542539148,0.0159738859742247,0.0018158360046723757,7.4819602784648875,0.21043061357921397,0.1837255735360916,0.25053041942484894,94,4.954556572985815,0.0006132732419498781,0.04498706818818838,0.0002345187233508647,4
137,0.0,1,0.0,0.0,0.0,0.0005405259415350354,0.0034356294204923167,0.01598082803409651,0.0012631542667065456,11.47039415988646,0.16503019618809853,0.29537476076897057,0.15981866712942902,70,4.208150871674457,0.00036557883685152685,0.05061089587195994,0.0003195098727266785,1
138,0.0,1,0.0,0.0,0.0,0.0005068472893984953,0.004816111753518157,0.016736491435379027,0.0019063328299416303,5.0414738573733615,0.2218800773701732,0.2701953967416135,0.4026120317273898,81,4.432687103987055,0.0006787248043560992,0.018207611981808713,0.0006193560894320067,2
139,0.0,1,0.0,0.0,0.0,0.0009103052403903037,0.0047626929914398215,0.015064625500910048,0.0010416601096813628,5.350849278403598,0.20456975295968569,0.18265558240943658,0.16424502855926212,82,2.8741784326815436,0.000477427781762375,0.03346254091384794,0.0004908203774380144,3
140,0.0,1,0.0,0.0,0.0,0.0007869478902781369,0.003765333802204257,0.014975655725664973,0.0018418859236382851,5.04741404444655,0.10517437458199838,0.22871509870351053,0.28463739842799873,94,3.844345346582986,0.0009102769277552531,0.030237286393101658,0.0005097839131151526,2
141,0.0,1,0.0,0.0,0.0,0.0008452584776499775,0.0031317972156168273,0.014920457543351268,0.0021562585907681977,6.272545735334269,0.1421325315842852,0.15987948834266774,0.3033055492796659,66,3.4795514181801717,0.000587724951934026,0.012045315665212157,0.00018219224417891775,4
142,-3266.9274680000003,1,-2584.390142,2730.149304,-0.03,0.00017475954936084154,0.002549206681603632,0.004718618609345539,0.007701895704270919,34.52765634635972,0.18099708348276172,0.5004221434887491,0.21772167162712036,115,3.8106792302888044,0.00030420462328276533,0.016247470075571133,0.00043950044356904576,3
143,-8738.352370749999,1,-6976.041711,7049.242639,-0.1086,0.0001177290100574597,0.000996406569558975,0.018127797353571215,0.004869559950363341,5.904857117552396,0.2682814054724878,0.21048599649659333,0.7324710118602956,103,2.609246502936054,0.0005375609037751864,0.05928069056364177,0.00010806082331737214,3
144,-190227.400605,1,-152166.663264,152242.949364,-0.3243,0.00020862418618728957,0.0006558088088834641,0.019091147908866565,0.006016516962184399,7.997309820063759,0.49255952791098756,0.17244961542396148,0.8532585148356728,64,1.8612569421253706,0.0004194934527438593,0.059626276239949906,0.00016286721653497235,3
145,-104785.8199545,1,-83828.436601,83829.533414,-0.2875,0.0002919030037202385,0.000594451560451758,0.01921351974185208,0.00443940809346378,10.03580745310573,0.2940283833696425,0.2511006350061,0.8551710296825659,75,2.2660479145445946,0.0005936668554012833,0.07302916554083232,0.00012289646779230944,2
146,-191.626218,1,-138.222098,213.61648,-0.0194,0.0001242760937541986,0.0013905395970417122,0.0058367189690486975,0.005057465846793462,28.903901666725922,0.2777545760620415,0.19556699024593413,0.7230766621589652,133,1.6605780987767549,0.0004897839448825109,0.07370148741278902,0.00013071706967709648,3
147,-181119.732357,1,-144852.738365,145067.975968,-0.3522,0.0004198687836602352,0.000666990860320425,0.0010873039052663458,0.0037678279186212607,31.986429762370914,0.46612282086877443,0.7378822699202021,0.38975149357114103,57,4.691248601232137,0.0003504274094568394,0.016804202724704998,0.0007469063230240756,1
148,-28938.226199,1,-23131.016109,23228.84036,-0.0877,0.000990931654911845,0.0013370806000795894,0.006263088764524023,0.0050591518149937864,24.916164502401188,0.4398783114183533,0.6191517193384037,0.256431368041985,49,4.639088880690184,0.0004675242194019678,0.05095046070640924,0.000869422833368967,1
149,0.0,1,0.0,0.0,0.0,0.0004664005351804034,0.0011072975158723083,0.007529757082189796,0.00344968053303604,39.9468143884614,0.46736704748822655,0.6814330013582115,0.3025420688642374,38,4.802218319913096,0.00041805742783645864,0.032838644694287794,0.00033370297079781845,1
150,-81216.8139965,1,-64973.257844,64974.22461,-0.2628,0.0007178425459089494,0.0007112046429385777,0.006373172509661301,0.005842629177705065,25.063348975430053,0.3254419146018509,0.6723779516416403,0.5117980613284785,58,4.625046922397195,0.0008020560053443918,0.01928969665897682,0.0006924359242555733,1
151,0.0,1,0.0,0.0,0.0,0.00013194967908623358,0.0028904697927371495,0.006993408480460138,0.008908830223792116,29.61764820251609,0.13425708309101603,0.39115690416535165,0.23276331741077927,144,4.957249546897386,0.00039837758563009894,0.05342187129497386,0.00038244346914044177,5
152,-148.06150575,1,-103.172973,179.554131,-0.0168,0.00013755746796619475,0.001291942238409509,0.006398835881150332,0.005378892583396373,25.14834740617451,0.1446106205537908,0.18131830608002183,0.7440186525331456,78,1.343044853549232,0.0006455871620207264,0.06253685962917108,0.00019025116493334574,4
153,-90884.39681375,1,-72695.259919,72756.547579,-0.1977,0.00025524892951307195,0.0009214089888490943,0.006056391253068124,0.003410041862802319,16.14135666934603,0.23806581188836307,0.3056929612207918,0.5214590722286426,119,1.292908675837457,0.00032034577282910885,0.04014940006949973,0.0001141913424130971,4
154,-68.22558975,1,-42.501267,102.897291,-0.0113,0.00023243623850247133,0.0012180238873169891,0.010785476110562553,0.0046633450627001334,22.390307304259093,0.23061150105619585,0.1093520353153963,0.674901185160304,116,4.970520758856121,0.0002583277978897246,0.07680755591371805,0.0004894890242117558,5
155,0.0,1,0.0,0.0,0.0,0.00016166554816468402,0.0006647367532035053,0.0013513051672401056,0.0030897724149569713,36.61505689721613,0.24299565743916218,0.6190761102419209,0.48795820636827286,112,4.211998238467457,0.0003400549505410566,0.08336572348233381,0.0003748638708213795,5
156,0.0,1,0.0,0.0,0.0,0.000184631831341085,0.004156794442077233,0.01311962906008126,0.0061066119567111474,31.027211437769328,0.17397769996144957,0.31705247582781976,0.21354843403683593,155,3.7207510715616685,0.0007010871711130887,0.04164917132064118,0.0006939850694344016,3
157,-6655.5419235,1,-5308.885598,5386.625302,-0.0798,0.00017983788711396442,0.0009936551741133559,0.011122543220565249,0.004271061980469981,22.504870960732028,0.18062756289162404,0.45071248975493206,0.5676127227708945,132,4.710981913880721,0.00047901194179332605,0.06358329359984435,0.0002712610527067611,4
158,-3996.70948725,1,-3180.472126,3264.949445,-0.063,0.0003003358565488598,0.0017565712721731405,0.012562229766999566,0.004751706713619908,25.12011430234747,0.2072241808687196,0.4576929867701651,0.6453448528805135,129,4.349736400714709,0.0005153493402750602,0.04995590317645281,0.0002811252795859108,4
159,-515.63311325,1,-386.371087,517.048105,-0.0235,0.00011680001625741175,0.002081451074869541,0.013430415545258315,0.008321569731837312,44.181099739296776,0.15799523763608195,0.13497016006632293,0.28423144093897956,134,3.682180420474143,0.0008128628803992045,0.08016740315395385,0.0006543313699679845,3
160,-32980.480041999996,1,-26361.127564,26477.409912,-0.11,0.00026010525172046305,0.0008624983371917057,0.011560095832933614,0.009689026674235398,15.387439182449022,0.2689828975071314,0.25325332609141316,0.8938778100452125,125,2.1976050414191475,0.00034734412492854047,0.04084767691098003,0.00017452430179409968,3
161,0.0,1,0.0,0.0,0.0,0.00011658810558395972,0.004413359349769455,0.008347093801715508,0.008793624402104369,32.08983052314147,0.3573489236714828,0.2019584334618467,0.1913960586499476,112,3.790414682631508,0.0005197788959635293,0.021692491475074377,0.0008473114328324357,2
162,-4138.31113475,1,-3281.941003,3425.480527,-0.0486,0.00018536541277487136,0.0018469853722267655,0.0036445768518790825,0.008064168872205922,8.659316505055472,0.23326856678727997,0.6843657678491244,0.5785526154277914,138,2.9440964115453405,0.00039241699477624557,0.09466560178259639,0.00032211191057275075,2
163,0.0,1,0.0,0.0,0.0,0.00011430746221191015,0.003899400967021997,0.014986457289045041,0.006590492693140492,15.192184994830454,0.3244103555809571,0.7669919695964269,0.5311103497581231,149,3.902806679178633,0.00011212823920709411,0.08497746458637276,0.0006061367266907376,3
164,-2703.9505412500002,1,-2130.201564,2294.995909,-0.0294,0.00011652338554445214,0.0020858080075177293,0.003950114613234043,0.008866081749302278,10.711541639529612,0.09721205945785491,0.6516955372754265,0.31703602737785397,149,3.0849922721199405,0.0002572375308754501,0.09483728679435947,0.00045052783494270806,4
165,-810.6847452500001,1,-622.901463,751.133129,-0.0262,0.00010264457627618475,0.002379065662620786,0.016043137549869125,0.007602664794349111,7.671711223714053,0.258211466888072,0.3994557988144327,0.5167500391902886,171,3.1220357174365945,0.000271994792267136,0.09129870104177985,0.00026241842542533417,2
166,0.0,1,0.0,0.0,0.0,0.00021919526762480168,0.003166174473688917,0.01554309461331352,0.00873020265727235,10.262156212035721,0.3785050870437305,0.7550512397022079,0.2728155210139403,178,2.760849718305266,0.00016379952918736237,0.08104989466122031,0.00041498248020743273,2
167,-17259.68325675,1,-13780.979883,13914.813495,-0.1053,0.00020289963203035916,0.0010899832855959912,0.002072827712863442,0.009195773353325862,12.136571335275299,0.3136984417987858,0.5673837666726537,0.3304860344725266,154,4.46229907696299,0.00016460468016994443,0.07755655901934722,0.00021785275467707811,1
168,0.0,1,0.0,0.0,0.0,0.0001230047304994997,0.0034729038029078876,0.015912695374143995,0.008019568702134645,18.469735893030865,0.14383897498825457,0.6026839635919857,0.31010280795149164,165,3.8987490431829785,0.00024391788667166127,0.08406055574340479,0.00020573953678245483,2
169,0.0,1,0.0,0.0,0.0,0.00018434449764568312,0.0027717867791478266,0.019522802016100772,0.0067509493997271125,11.3486068693737,0.2714735725087506,0.8264641927063767,0.3977785319579886,170,3.9238194183854684,0.0001850881687649332,0.07325626380566054,0.00025393407712587793,1
170,0.0,1,0.0,0.0,0.0,0.00014659314470715602,0.002710233251259301,0.019356874970441466,0.009346119119252734,23.30412196639839,0.2917319464334608,0.4323365966009333,0.3221959077944951,175,3.4539169466748434,0.0003441998365045403,0.08209301816537264,0.0003231320922087541,2
171,-2020.4105262499997,1,-1590.559572,1719.403817,-0.0444,0.00018913192200868385,0.0018470750425532434,0.003273543262301051,0.007811894501394451,33.75463498797254,0.30592972425970144,0.4287304717213665,0.6227837823698005,59,4.92814102658194,0.00044458953116064217,0.05139528488887889,0.0001235398318245123,3
172,-5407.99550075,1,-4303.352775,4418.570903,-0.0308,0.0001435462331553434,0.0025770556940119516,0.019508560104401582,0.005918903969954629,8.645065599067372,0.11769653151053804,0.7210027537691163,0.21579443447295082,179,3.0306694856535783,0.00010693945539550681,0.07572586652240174,0.00020086907022972826,2
173,-1871.629026,1,-1465.262023,1625.468012,-0.0285,0.00020453399583319337,0.0024166282085096896,0.003959288763750861,0.00885075015654268,11.989775070303429,0.2449919843655347,0.5136943461232104,0.33732447893322465,138,2.6012831756214267,0.00012465563662605224,0.09679312329633963,0.00034044710304195053,2
174,0.0,1,0.0,0.0,0.0,0.000134403975422247,0.004675298936200286,0.008758886666260223,0.009835674313142624,11.153791304765988,0.24225348712955483,0.5689578839484356,0.42846994120125087,133,3.599541226836856,0.00017973947378765464,0.0919634507596973,0.00040697823818265736,1
175,0.0,1,0.0,0.0,0.0,0.0009452808563645094,0.003921263882793556,0.008488069558251607,0.0027323424745581784,18.659456343542736,0.3186783852303021,0.7878727285433289,0.16644603986940587,134,4.671072205534748,0.0008758584763434844,0.03999273130940948,0.0001355472575735427,5
176,0.0,1,0.0,0.0,0.0,0.0007108763897131991,0.003144133716654222,0.00936042202125549,0.0029645001896554824,29.986741468105322,0.2685979588542235,0.7413442969617106,0.19017325786926598,154,3.5293204324684035,0.0006865603252188421,0.029227318726682206,0.0002323367253659567,5
177,0.0,1,0.0,0.0,0.0,0.00045662149109090567,0.00490965926277534,0.009063808809460363,0.0022830348468622693,47.41572832703489,0.25064465333664965,0.7615701373273012,0.19199368943065864,151,3.8918686171765993,0.000781485887092307,0.0601827542714254,0.00010367588298982404,3
178,0.0,1,0.0,0.0,0.0,0.00045805001747866835,0.0022919428873133586,0.009271414109054358,0.0031207245731684295,32.28667057906786,0.4177658418732325,0.5497682302363671,0.2954858904577187,92,3.6891038434010515,0.0008765122242713491,0.04447007095048583,0.0001565675694249538,4
179,0.0,1,0.0,0.0,0.0,0.000298106441265506,0.004468845063418513,0.013156740916581783,0.0014392531189409328,21.739844152262517,0.3166999789238041,0.8671649736848374,0.12141201175648518,155,4.424700050031964,0.000952690898501329,0.05339053945903341,0.0001411022069165824,4
180,0.0,1,0.0,0.0,0.0,0.00016415778541596345,0.0034568196319149647,0.00547150260803852,0.001154285481390286,14.697424346802185,0.27990734279773155,0.4598485783407359,0.3152066260339337,31,4.213013838859579,0.0008240716581279137,0.03608685668219204,0.000626842789532064,2
181,0.0,1,0.0,0.0,0.0,0.00021013840882035277,0.0034538656222836976,0.005480101585484985,0.0010753829842180078,13.252586119203515,0.3826279109411619,0.621202712508691,0.30664409044580826,74,4.691869100942192,0.0009546564594942223,0.050166976152259846,0.00071717788053616,1
182,0.0,1,0.0,0.0,0.0,0.00020636049253214595,0.0032171008735651387,0.005185470916849921,0.0013804565064916665,22.705798558060366,0.2803269622924628,0.34366142233415825,0.5971938768641346,30,4.441041918504139,0.0009104871784273725,0.08831192541436621,0.0008962507870780822,1
183,-900.24037675,1,-715.618766,738.486443,-0.0307,0.00021986215435692888,0.0026824449294292067,0.004375969823172721,0.0011828831211540285,9.230398574273142,0.20373700462381003,0.4798998127717491,0.7254097516568712,51,3.6322472782862887,0.0009707967832355519,0.0397228788734591,0.0007817292107965805,2
184,0.0,1,0.0,0.0,0.0,0.0001716803863377361,0.004051934031967563,0.01597933039443522,0.007297405459434324,19.918465617411726,0.1607593424566773,0.29120430916295936,0.1930329069094351,103,3.114291376611793,0.0004399955713622395,0.05316748042091144,0.0002937888348913526,3
185,0.0,1,0.0,0.0,0.0,0.00035206628514046815,0.003248266332165462,0.005177318502943325,0.0014180935107805264,15.39901290607423,0.4067525707413242,0.12603812855112545,0.33341626869446583,72,4.245649703903932,0.0004096405404259983,0.044547196164061706,0.0009144050791287785,1
186,0.0,1,0.0,0.0,0.0,0.0001765820624679064,0.002988609259820613,0.004719177366335212,0.002704349289643515,22.386062398434063,0.21343201791331315,0.3977282428630212,0.6761601275289262,42,3.4743313095520647,0.0008265124513450412,0.04189653226220529,0.0009627571889326715,1
187,-60242.824755249996,1,-48194.042298,48195.129829,-0.2617,0.0003084012344469144,0.0008526793195922634,0.0017200562360618617,0.004838604452848997,10.924338796068014,0.058676824157749274,0.7341219248952722,0.21111105880440026,68,1.3452997271588245,0.0008605106424843627,0.01469394530169326,0.0009990733347602257,2
188,-935.78458325,1,-737.351381,793.732809,-0.055,0.00040144549894119896,0.0012597651012039874,0.0024293088306030423,0.0037843949745150498,15.6360258621645,0.2911994149174768,0.16086086119226925,0.7662679287012356,126,2.0911975497833617,0.0002952298700276838,0.07900137533138549,0.00013642609964677142,4
189,0.0,1,0.0,0.0,0.0,0.00023448874546111136,0.0016386289295349395,0.0026996989238860752,0.0012673945344159323,15.900911007862225,0.20850115456756532,0.15281833720543797,0.6183117932607828,44,3.228568091853265,0.00036839428238027235,0.022285205325579226,0.0007814397609692605,2
190,0.0,1,0.0,0.0,0.0,0.00018660383406188198,0.0024203744785472625,0.003935596923236335,0.0012356268383176042,16.95904719811163,0.2517093422525752,0.25364829798357685,0.5149285930443062,39,1.7650813875755373,0.0006469615544679109,0.038426905881055,0.0006957657296145907,1
191,-86346.2429365,1,-69076.807106,69077.743322,-0.2621,0.000584200391683712,0.0008521236253861873,0.001622686359544555,0.006096584869394573,12.675221354654383,0.05077318915818701,0.763017739789094,0.1954414990498315,99,2.538651324305221,0.0008733889757620909,0.016258717154145078,0.0008863484812001898,2
192,0.0,1,0.0,0.0,0.0,0.0003975688534977849,0.0023776263069217756,0.003798677496073144,0.0012110198039668296,29.172988424529187,0.3906950714637757,0.7549141387512155,0.425357779772126,132,3.9250329344786543,0.000965454243427331,0.036093740845565055,0.00017352000861011924,5
193,0.0,1,0.0,0.0,0.0,0.0003169379735449746,0.0030183089367345354,0.013955328065602145,0.0016912595026892991,9.506180805265217,0.188444515488056,0.8289081329280741,0.5691529435298694,150,1.7355937105826484,0.00019020545895145555,0.045611870243204775,0.0003734728076033348,5
194,0.0,1,0.0,0.0,0.0,0.00016994572986953041,0.004528287167689167,0.016818563434525244,0.002418259628774961,6.979626342752475,0.1019344874451128,0.5291425032394176,0.32540011460885604,176,1.5335084742164926,0.00017222283860401545,0.01803961980712409,0.0004762951734182378,5
195,0.0,1,0.0,0.0,0.0,0.00024009406304298934,0.003980573091859029,0.016154676064212854,0.0023212659052873784,5.833962577549775,0.14003461645152793,0.7212326870008279,0.25678847016635653,156,2.437657169555992,0.00011161170415513318,0.0317159335742725,0.0003155298531809623,4
196,0.0,1,0.0,0.0,0.0,0.00016926071588360873,0.0032797981834524086,0.013967546913875813,0.001020039820888959,14.496015596162113,0.4431834369081101,0.12917228943044484,0.6380870119164881,58,4.809904578394292,0.0008309063902741295,0.04777388191891117,0.0007451107874122916,2
197,0.0,1,0.0,0.0,0.0,0.00010822139882580431,0.0038738892499921938,0.016033007288828664,0.001360698131736715,17.212669710415888,0.34949812503911093,0.14272117012650043,0.4925019449172845,68,3.2269895899097887,0.0009045370475670508,0.043955160554478144,0.0008574324757195615,1
198,-6362.632545500001,1,-5083.551008,5116.32615,-0.0785,0.00014532234310023003,0.0012430916473424745,0.011694330060507211,0.0016916036671362797,10.363766264838548,0.30877599388838106,0.2752180775158246,0.3566974396616194,67,3.960782411135227,0.0009598360595592463,0.02439287874806312,0.0007612396582850281,1
199,-19502.50064975,1,-15575.419162,15708.325951,-0.0826,0.0003067810309894618,0.001695374374004404,0.012367077187587089,0.007061714002237842,6.978008732145126,0.09468765923857704,0.41032578246558216,0.2124516699145776,170,1.6926142667807296,0.00010177882297771724,0.04206070241939151,0.0004607742529922892,5
200,-9256.32011025,1,-7376.163239,7520.627485,-0.0437,0.0009077165363987719,0.0018271997699697224,0.011612254934619173,0.0018344209561984282,15.663701327523325,0.1755159420313249,0.6616529052691844,0.2547341465348553,119,2.887834387293567,0.00081695938162976,0.057416518705808765,0.00011075275020720597,5
201,-4980.735717250001,1,-3974.304641,4025.724305,-0.0666,0.0002489935264510012,0.0017878887130752103,0.011500358440397896,0.002730859963006064,5.866496237895227,0.20664567695219993,0.5034595763533065,0.6301039148558598,170,1.2220745648830653,0.00017442145599512598,0.014301981124982367,0.0003404898651485605,4
202,-16906.37723325,1,-13510.787033,13582.360801,-0.0957,0.00018231178312020824,0.00145150480230752,0.011530847046855218,0.0037636435453153503,14.702080608521433,0.15383947452194988,0.7092019053334768,0.5395554348933178,134,1.290668850139293,0.00011235208734109905,0.0235444845861742,0.0003606511148492486,5
203,-117423.99006424999,1,-93939.03527,93939.819177,-0.2574,0.00038442408369941287,0.0008477173233145088,0.0021036095787562064,0.007359309036408551,6.361173353705301,0.3366474591651937,0.8684151115320027,0.19463144984127706,113,4.465154745432266,0.0008796596540273989,0.049574238517528166,0.0004975771604430323,3
204,0.0,1,0.0,0.0,0.0,0.0006484035047751749,0.000509788108964689,0.0007648410212468545,0.0018000608335142785,36.26678498769581,0.18878199337437418,0.6290017327938917,0.1984189082183596,42,4.531635802922495,0.0007720731860412086,0.02802407899875395,0.0009548872767644576,1
