timestamp,equity
2025-08-20 01:42:00,9999.993878004114
2025-08-20 01:43:00,9999.994148720798
2025-08-20 01:44:00,9999.994148720798
2025-08-20 01:45:00,9999.9943125208
2025-08-20 01:46:00,9999.994682739543
2025-08-20 01:47:00,9999.994824918838
2025-08-20 01:48:00,9999.994970100386
2025-08-20 01:49:00,9999.994997560076
2025-08-20 01:50:00,9999.995008960075
2025-08-20 01:51:00,9999.994966285312
2025-08-20 01:52:00,9999.995091368082
2025-08-20 01:53:00,9999.995091368082
2025-08-20 01:54:00,9999.995093768082
2025-08-20 01:55:00,9999.99509856808
2025-08-20 01:56:00,9999.995094169908
2025-08-20 01:57:00,9999.995087769908
2025-08-20 01:58:00,9999.995082969908
2025-08-20 01:59:00,9999.99509096991
2025-08-20 02:00:00,9999.995087769908
2025-08-20 02:01:00,9999.995091572082
2025-08-20 02:02:00,9999.995087972082
2025-08-20 02:03:00,9999.99505679139
2025-08-20 02:04:00,9999.995033791389
2025-08-20 02:05:00,9999.995070591389
2025-08-20 02:06:00,9999.99507381208
2025-08-20 02:07:00,9999.99507381208
2025-08-20 02:08:00,9999.99490411757
2025-08-20 02:09:00,9999.99482761757
2025-08-20 02:10:00,9999.9949426719
2025-08-20 02:11:00,9999.99485071757
2025-08-20 02:12:00,9999.994994826264
2025-08-20 02:13:00,9999.995055713038
2025-08-20 02:14:00,9999.995077713038
2025-08-20 02:15:00,9999.995083797734
2025-08-20 02:16:00,9999.99506869356
2025-08-20 02:17:00,9999.995063693561
2025-08-20 02:18:00,9999.995058693561
2025-08-20 02:19:00,9999.995033248984
2025-08-20 02:20:00,9999.995033248984
2025-08-20 02:21:00,9999.995001248984
2025-08-20 02:22:00,9999.995033248984
2025-08-20 02:23:00,9999.995040445678
2025-08-20 02:24:00,9999.995040445678
2025-08-20 02:25:00,9999.995047645678
2025-08-20 02:26:00,9999.995050045678
2025-08-20 02:27:00,9999.994972177048
2025-08-20 02:28:00,9999.99499537622
2025-08-20 02:29:00,9999.994962032817
2025-08-20 02:30:00,9999.994957611169
2025-08-20 02:31:00,9999.994752090346
2025-08-20 02:32:00,9999.994781190346
2025-08-20 02:33:00,9999.994478402683
2025-08-20 02:34:00,9999.994291202682
2025-08-20 02:35:00,9999.994597457013
2025-08-20 02:36:00,9999.9945356698
2025-08-20 02:37:00,9999.99447485108
2025-08-20 02:38:00,9999.99438635108
2025-08-20 02:39:00,9999.99447485108
2025-08-20 02:40:00,9999.99432735108
2025-08-20 02:41:00,9999.99444535108
2025-08-20 02:42:00,9999.994519285852
2025-08-20 02:43:00,9999.994600285852
2025-08-20 02:44:00,9999.994603878413
2025-08-20 02:45:00,9999.994625777586
2025-08-20 02:46:00,9999.994611777585
2025-08-20 02:47:00,9999.994604777587
2025-08-20 02:48:00,9999.994583733009
2025-08-20 02:49:00,9999.994580729704
2025-08-20 02:50:00,9999.99456932853
2025-08-20 02:51:00,9999.994567725225
2025-08-20 02:52:00,9999.994568925225
2025-08-20 02:53:00,9999.994568125225
2025-08-20 02:54:00,9999.994568125225
2025-08-20 02:55:00,9999.99455292053
2025-08-20 02:56:00,9999.994547317225
2025-08-20 02:57:00,9999.994548117225
2025-08-20 02:58:00,9999.994548517225
2025-08-20 02:59:00,9999.99440568789
2025-08-20 03:00:00,9999.99445648789
2025-08-20 03:01:00,9999.994599884585
2025-08-20 03:02:00,9999.994649223363
2025-08-20 03:03:00,9999.99461598792
2025-08-20 03:04:00,9999.994610753482
2025-08-20 03:05:00,9999.99460154931
2025-08-20 03:06:00,9999.994481300324
2025-08-20 03:07:00,9999.994627092885
2025-08-20 03:08:00,9999.994635831665
2025-08-20 03:09:00,9999.994624227491
2025-08-20 03:10:00,9999.994498898743
2025-08-20 03:11:00,9999.994446298742
2025-08-20 03:12:00,9999.994446298742
2025-08-20 03:13:00,9999.994419998742
2025-08-20 03:14:00,9999.994106592356
2025-08-20 03:15:00,9999.994195992356
2025-08-20 03:16:00,9999.99454399453
2025-08-20 03:17:00,9999.99463139453
2025-08-20 03:18:00,9999.994843293704
2025-08-20 03:19:00,9999.995052098044
2025-08-20 03:20:00,9999.995158298045
2025-08-20 03:21:00,9999.995140598045
2025-08-20 03:22:00,9999.995069798044
2025-08-20 03:23:00,9999.995175998045
2025-08-20 03:24:00,9999.995240136608
2025-08-20 03:25:00,9999.995196636608
2025-08-20 03:26:00,9999.995266236609
2025-08-20 03:27:00,9999.995297397303
2025-08-20 03:28:00,9999.995303145999
2025-08-20 03:29:00,9999.995303846
2025-08-20 03:30:00,9999.995303846
2025-08-20 03:31:00,9999.995303846
2025-08-20 03:32:00,9999.995305946
2025-08-20 03:33:00,9999.995310846
2025-08-20 03:34:00,9999.995308746
2025-08-20 03:35:00,9999.995259981302
2025-08-20 03:36:00,9999.995187646686
2025-08-20 03:37:00,9999.995120646687
2025-08-20 03:38:00,9999.995214446686
2025-08-20 03:39:00,9999.995107246687
2025-08-20 03:40:00,9999.995050911077
2025-08-20 03:41:00,9999.994949511078
2025-08-20 03:42:00,9999.994932611078
2025-08-20 03:43:00,9999.994785907405
2025-08-20 03:44:00,9999.994886907405
2025-08-20 03:45:00,9999.994826307406
2025-08-20 03:46:00,9999.994572623933
2025-08-20 03:47:00,9999.99464260863
2025-08-20 03:48:00,9999.99489600863
2025-08-20 03:49:00,9999.99489600863
2025-08-20 03:50:00,9999.99496840863
2025-08-20 03:51:00,9999.994932208629
2025-08-20 03:52:00,9999.99482360863
2025-08-20 03:53:00,9999.994601202268
2025-08-20 03:54:00,9999.994757502269
2025-08-20 03:55:00,9999.994757502269
2025-08-20 03:56:00,9999.994913802268
2025-08-20 03:57:00,9999.994861702267
2025-08-20 03:58:00,9999.994809602269
2025-08-20 03:59:00,9999.994653302268
2025-08-20 04:00:00,9999.994965902268
2025-08-20 04:01:00,9999.995271140831
2025-08-20 04:02:00,9999.99557309518
2025-08-20 04:03:00,9999.995605789969
2025-08-20 04:04:00,9999.995563498589
2025-08-20 04:05:00,9999.99558149859
2025-08-20 04:06:00,9999.99558749859
2025-08-20 04:07:00,9999.995587047286
2025-08-20 04:08:00,9999.995593047286
2025-08-20 04:09:00,9999.995593047286
2025-08-20 04:10:00,9999.995585047287
2025-08-20 04:11:00,9999.995572855907
2025-08-20 04:12:00,9999.99556370405
2025-08-20 04:13:00,9999.99555690405
2025-08-20 04:14:00,9999.99556370405
2025-08-20 04:15:00,9999.99555690405
2025-08-20 04:16:00,9999.995565652747
2025-08-20 04:17:00,9999.995601636921
2025-08-20 04:18:00,9999.995600818096
2025-08-20 04:19:00,9999.995592798921
2025-08-20 04:20:00,9999.995596398921
2025-08-20 04:21:00,9999.995596398921
2025-08-20 04:22:00,9999.995595580096
2025-08-20 04:23:00,9999.995597980096
2025-08-20 04:24:00,9999.995530624565
2025-08-20 04:25:00,9999.995449891143
2025-08-20 04:26:00,9999.995528089938
2025-08-20 04:27:00,9999.995548689936
2025-08-20 04:28:00,9999.995579589937
2025-08-20 04:29:00,9999.995558989936
2025-08-20 04:30:00,9999.99556629351
2025-08-20 04:31:00,9999.995565171686
2025-08-20 04:32:00,9999.995565171686
2025-08-20 04:33:00,9999.995566671685
2025-08-20 04:34:00,9999.995556246511
2025-08-20 04:35:00,9999.995486278793
2025-08-20 04:36:00,9999.995324243271
2025-08-20 04:37:00,9999.995169512376
2025-08-20 04:38:00,9999.994944512377
2025-08-20 04:39:00,9999.994809512376
2025-08-20 04:40:00,9999.994618895174
2025-08-20 04:41:00,9999.994703031873
2025-08-20 04:42:00,9999.995006131872
2025-08-20 04:43:00,9999.995092731871
2025-08-20 04:44:00,9999.995092731871
2025-08-20 04:45:00,9999.995092731871
2025-08-20 04:46:00,9999.994493382195
2025-08-20 04:47:00,9999.994739339763
2025-08-20 04:48:00,9999.994836339763
2025-08-20 04:49:00,9999.99508536913
2025-08-20 04:50:00,9999.99515586913
2025-08-20 04:51:00,9999.99520286913
2025-08-20 04:52:00,9999.99527336913
2025-08-20 04:53:00,9999.99527336913
2025-08-20 04:54:00,9999.99522636913
2025-08-20 04:55:00,9999.99527336913
2025-08-20 04:56:00,9999.99527336913
2025-08-20 04:57:00,9999.99524986913
2025-08-20 04:58:00,9999.99522636913
2025-08-20 04:59:00,9999.99524986913
2025-08-20 05:00:00,9999.99520286913
2025-08-20 05:01:00,9999.99527336913
2025-08-20 05:02:00,9999.99508536913
2025-08-20 05:03:00,9999.99508536913
2025-08-20 05:04:00,9999.99508536913
2025-08-20 05:05:00,9999.995108869129
2025-08-20 05:06:00,9999.994952596826
2025-08-20 05:07:00,9999.994922196825
2025-08-20 05:08:00,9999.994982996826
2025-08-20 05:09:00,9999.994982996826
2025-08-20 05:10:00,9999.994800596825
2025-08-20 05:11:00,9999.994800596825
2025-08-20 05:12:00,9999.994861396826
2025-08-20 05:13:00,9999.994800596825
2025-08-20 05:14:00,9999.994699271538
2025-08-20 05:15:00,9999.994923055712
2025-08-20 05:16:00,9999.994440142364
2025-08-20 05:17:00,9999.994489242365
2025-08-20 05:18:00,9999.993728855052
2025-08-20 05:19:00,9999.993605255051
2025-08-20 05:20:00,9999.993790655051
2025-08-20 05:21:00,9999.993790655051
2025-08-20 05:22:00,9999.994132934407
2025-08-20 05:23:00,9999.994398738767
2025-08-20 05:24:00,9999.994393768384
2025-08-20 05:25:00,9999.994412552558
2025-08-20 05:26:00,9999.994332361546
2025-08-20 05:27:00,9999.994385619117
2025-08-20 05:28:00,9999.994375819117
2025-08-20 05:29:00,9999.994356219117
2025-08-20 05:30:00,9999.994323600888
2025-08-20 05:31:00,9999.994326537586
2025-08-20 05:32:00,9999.99436592176
2025-08-20 05:33:00,9999.994264272986
2025-08-20 05:34:00,9999.994510802351
2025-08-20 05:35:00,9999.994465845093
2025-08-20 05:36:00,9999.99449796979
2025-08-20 05:37:00,9999.994501650966
2025-08-20 05:38:00,9999.994503750966
2025-08-20 05:39:00,9999.994497450965
2025-08-20 05:40:00,9999.994485136183
2025-08-20 05:41:00,9999.994487517359
2025-08-20 05:42:00,9999.994463402578
2025-08-20 05:43:00,9999.994471627277
2025-08-20 05:44:00,9999.994476527276
2025-08-20 05:45:00,9999.994401191987
2025-08-20 05:46:00,9999.994380891987
2025-08-20 05:47:00,9999.994401191987
2025-08-20 05:48:00,9999.994492516686
2025-08-20 05:49:00,9999.994492516686
2025-08-20 05:50:00,9999.994557716685
2025-08-20 05:51:00,9999.994557716685
2025-08-20 05:52:00,9999.994563529386
2025-08-20 05:53:00,9999.994558547603
2025-08-20 05:54:00,9999.994600725779
2025-08-20 05:55:00,9999.994600725779
2025-08-20 05:56:00,9999.994655302355
2025-08-20 05:57:00,9999.994653102356
2025-08-20 05:58:00,9999.994653102356
2025-08-20 05:59:00,9999.994663674532
2025-08-20 06:00:00,9999.994643446356
2025-08-20 06:01:00,9999.994643446356
2025-08-20 06:02:00,9999.994652246356
2025-08-20 06:03:00,9999.994548392086
2025-08-20 06:04:00,9999.994415392086
2025-08-20 06:05:00,9999.994335592086
2025-08-20 06:06:00,9999.994468592085
2025-08-20 06:07:00,9999.994415392086
2025-08-20 06:08:00,9999.994415392086
2025-08-20 06:09:00,9999.994362192085
2025-08-20 06:10:00,9999.994258485733
2025-08-20 06:11:00,9999.994026085733
2025-08-20 06:12:00,9999.993773113963
2025-08-20 06:13:00,9999.993809013962
2025-08-20 06:14:00,9999.993809013962
2025-08-20 06:15:00,9999.993916713962
2025-08-20 06:16:00,9999.994054695138
2025-08-20 06:17:00,9999.99360708009
2025-08-20 06:18:00,9999.993964209456
2025-08-20 06:19:00,9999.994011113029
2025-08-20 06:20:00,9999.993973310984
2025-08-20 06:21:00,9999.993983910983
2025-08-20 06:22:00,9999.993990623683
2025-08-20 06:23:00,9999.993943421636
2025-08-20 06:24:00,9999.993922821635
2025-08-20 06:25:00,9999.993902221637
2025-08-20 06:26:00,9999.993833605518
2025-08-20 06:27:00,9999.993878386695
2025-08-20 06:28:00,9999.993973186694
2025-08-20 06:29:00,9999.994041437492
2025-08-20 06:30:00,9999.994092538192
2025-08-20 06:31:00,9999.994047613016
2025-08-20 06:32:00,9999.994057013017
2025-08-20 06:33:00,9999.994047613016
2025-08-20 06:34:00,9999.994079413716
2025-08-20 06:35:00,9999.994080113716
2025-08-20 06:36:00,9999.994084313717
2025-08-20 06:37:00,9999.994087813717
2025-08-20 06:38:00,9999.994087113717
2025-08-20 06:39:00,9999.994087113717
2025-08-20 06:40:00,9999.994088513717
2025-08-20 06:41:00,9999.994090613716
2025-08-20 06:42:00,9999.994093413716
2025-08-20 06:43:00,9999.99408058254
2025-08-20 06:44:00,9999.99407718254
2025-08-20 06:45:00,9999.9939876546
2025-08-20 06:46:00,9999.993853588163
2025-08-20 06:47:00,9999.993688588163
2025-08-20 06:48:00,9999.993655588163
2025-08-20 06:49:00,9999.993688588163
2025-08-20 06:50:00,9999.993853588163
2025-08-20 06:51:00,9999.993787588164
2025-08-20 06:52:00,9999.993853588163
2025-08-20 06:53:00,9999.99401196334
2025-08-20 06:54:00,9999.99407596334
2025-08-20 06:55:00,9999.99407596334
2025-08-20 06:56:00,9999.994107963339
2025-08-20 06:57:00,9999.994171963339
2025-08-20 06:58:00,9999.994232335515
2025-08-20 06:59:00,9999.994232335515
2025-08-20 07:00:00,9999.994463564899
2025-08-20 07:01:00,9999.9944575649
2025-08-20 07:02:00,9999.9944995649
2025-08-20 07:03:00,9999.994295232278
2025-08-20 07:04:00,9999.994421554855
2025-08-20 07:05:00,9999.99409327581
2025-08-20 07:06:00,9999.994268905197
2025-08-20 07:07:00,9999.994293805197
2025-08-20 07:08:00,9999.994277205196
2025-08-20 07:09:00,9999.9943459699
2025-08-20 07:10:00,9999.9943373699
2025-08-20 07:11:00,9999.994314596615
2025-08-20 07:12:00,9999.994333261318
2025-08-20 07:13:00,9999.994324861318
2025-08-20 07:14:00,9999.994345861318
2025-08-20 07:15:00,9999.994333261318
2025-08-20 07:16:00,9999.994320661319
2025-08-20 07:17:00,9999.994250643991
2025-08-20 07:18:00,9999.994186143991
2025-08-20 07:19:00,9999.994237743991
2025-08-20 07:20:00,9999.994224843991
2025-08-20 07:21:00,9999.994186143991
2025-08-20 07:22:00,9999.994173243991
2025-08-20 07:23:00,9999.994186143991
2025-08-20 07:24:00,9999.994199043991
2025-08-20 07:25:00,9999.993962107532
2025-08-20 07:26:00,9999.994059636918
2025-08-20 07:27:00,9999.994035875334
2025-08-20 07:28:00,9999.994035875334
2025-08-20 07:29:00,9999.994041675334
2025-08-20 07:30:00,9999.993839813216
2025-08-20 07:31:00,9999.993781213216
2025-08-20 07:32:00,9999.993883517596
2025-08-20 07:33:00,9999.99379894139
2025-08-20 07:34:00,9999.993794473843
2025-08-20 07:35:00,9999.99359173412
2025-08-20 07:36:00,9999.993418633001
2025-08-20 07:37:00,9999.993571633702
2025-08-20 07:38:00,9999.993633833701
2025-08-20 07:39:00,9999.993288280692
2025-08-20 07:40:00,9999.993448857267
2025-08-20 07:41:00,9999.993448857267
2025-08-20 07:42:00,9999.993248382163
2025-08-20 07:43:00,9999.993128682163
2025-08-20 07:44:00,9999.993088782163
2025-08-20 07:45:00,9999.992875788941
2025-08-20 07:46:00,9999.993178892515
2025-08-20 07:47:00,9999.993212192516
2025-08-20 07:48:00,9999.993278792515
2025-08-20 07:49:00,9999.993045692516
2025-08-20 07:50:00,9999.993145592516
2025-08-20 07:51:00,9999.993045692516
2025-08-20 07:52:00,9999.993078992515
2025-08-20 07:53:00,9999.992924059468
2025-08-20 07:54:00,9999.993037337645
2025-08-20 07:55:00,9999.993075637645
2025-08-20 07:56:00,9999.992902153463
2025-08-20 07:57:00,9999.992858253463
2025-08-20 07:58:00,9999.992770453464
2025-08-20 07:59:00,9999.992858253463
2025-08-20 08:00:00,9999.992550953462
2025-08-20 08:01:00,9999.992899407835
2025-08-20 08:02:00,9999.992975007834
2025-08-20 08:03:00,9999.993050607834
2025-08-20 08:04:00,9999.993050607834
2025-08-20 08:05:00,9999.993088808535
2025-08-20 08:06:00,9999.99299313217
2025-08-20 08:07:00,9999.99294773217
2025-08-20 08:08:00,9999.99300323497
2025-08-20 08:09:00,9999.99302333497
2025-08-20 08:10:00,9999.99302333497
2025-08-20 08:11:00,9999.99300993497
2025-08-20 08:12:00,9999.99305683497
2025-08-20 08:13:00,9999.993082723671
2025-08-20 08:14:00,9999.99310432367
2025-08-20 08:15:00,9999.993119689847
2025-08-20 08:16:00,9999.993127853024
2025-08-20 08:17:00,9999.993131353023
2025-08-20 08:18:00,9999.992932012643
2025-08-20 08:19:00,9999.992932012643
2025-08-20 08:20:00,9999.993034412642
2025-08-20 08:21:00,9999.99275522489
2025-08-20 08:22:00,9999.993063924889
2025-08-20 08:23:00,9999.992931624889
2025-08-20 08:24:00,9999.99284342489
2025-08-20 08:25:00,9999.992702759384
2025-08-20 08:26:00,9999.992837322561
2025-08-20 08:27:00,9999.993018922562
2025-08-20 08:28:00,9999.993158285377
2025-08-20 08:29:00,9999.993158285377
2025-08-20 08:30:00,9999.993187685377
2025-08-20 08:31:00,9999.993246485377
2025-08-20 08:32:00,9999.993364085378
2025-08-20 08:33:00,9999.993448899964
2025-08-20 08:34:00,9999.993325641803
2025-08-20 08:35:00,9999.993048214441
2025-08-20 08:36:00,9999.993048214441
2025-08-20 08:37:00,9999.99309091444
2025-08-20 08:38:00,9999.99309091444
2025-08-20 08:39:00,9999.992834714441
2025-08-20 08:40:00,9999.992877414441
2025-08-20 08:41:00,9999.993085318842
2025-08-20 08:42:00,9999.993058906262
2025-08-20 08:43:00,9999.993076266439
2025-08-20 08:44:00,9999.993176266438
2025-08-20 08:45:00,9999.993096266438
2025-08-20 08:46:00,9999.993233981259
2025-08-20 08:47:00,9999.993225981258
2025-08-20 08:48:00,9999.993221981258
2025-08-20 08:49:00,9999.993178285626
2025-08-20 08:50:00,9999.99318041433
2025-08-20 08:51:00,9999.993208571508
2025-08-20 08:52:00,9999.993216271509
2025-08-20 08:53:00,9999.993200871508
2025-08-20 08:54:00,9999.993185471507
2025-08-20 08:55:00,9999.993200871508
2025-08-20 08:56:00,9999.993200871508
2025-08-20 08:57:00,9999.9931386525
2025-08-20 08:58:00,9999.993265009678
2025-08-20 08:59:00,9999.993325176501
2025-08-20 09:00:00,9999.993041516856
2025-08-20 09:01:00,9999.992867516858
2025-08-20 09:02:00,9999.992896516856
2025-08-20 09:03:00,9999.992867516858
2025-08-20 09:04:00,9999.992809516856
2025-08-20 09:05:00,9999.992585124364
2025-08-20 09:06:00,9999.992712128766
2025-08-20 09:07:00,9999.992718928765
2025-08-20 09:08:00,9999.992725728765
2025-08-20 09:09:00,9999.992698528766
2025-08-20 09:10:00,9999.992617090144
2025-08-20 09:11:00,9999.992595390144
2025-08-20 09:12:00,9999.992573690144
2025-08-20 09:13:00,9999.992617090144
2025-08-20 09:14:00,9999.992617090144
2025-08-20 09:15:00,9999.992595390144
2025-08-20 09:16:00,9999.992573690144
2025-08-20 09:17:00,9999.992551990143
2025-08-20 09:18:00,9999.992595390144
2025-08-20 09:19:00,9999.992617090144
2025-08-20 09:20:00,9999.992681330848
2025-08-20 09:21:00,9999.992769830847
2025-08-20 09:22:00,9999.992781445435
2025-08-20 09:23:00,9999.992702266576
2025-08-20 09:24:00,9999.992711866576
2025-08-20 09:25:00,9999.992549048042
2025-08-20 09:26:00,9999.992268941702
2025-08-20 09:27:00,9999.992182941702
2025-08-20 09:28:00,9999.992182941702
2025-08-20 09:29:00,9999.992268941702
2025-08-20 09:30:00,9999.992344394406
2025-08-20 09:31:00,9999.992071394407
2025-08-20 09:32:00,9999.992032394406
2025-08-20 09:33:00,9999.992032394406
2025-08-20 09:34:00,9999.991993394406
2025-08-20 09:35:00,9999.9918736139
2025-08-20 09:36:00,9999.991977878602
2025-08-20 09:37:00,9999.992191478603
2025-08-20 09:38:00,9999.992327747186
2025-08-20 09:39:00,9999.992301147186
2025-08-20 09:40:00,9999.992460747186
2025-08-20 09:41:00,9999.992407547186
2025-08-20 09:42:00,9999.992474551587
2025-08-20 09:43:00,9999.99246151141
2025-08-20 09:44:00,9999.99245891141
2025-08-20 09:45:00,9999.992469311412
2025-08-20 09:46:00,9999.992470871588
2025-08-20 09:47:00,9999.992475671588
2025-08-20 09:48:00,9999.992298859243
2025-08-20 09:49:00,9999.992193659242
2025-08-20 09:50:00,9999.992057853882
2025-08-20 09:51:00,9999.99202495388
2025-08-20 09:52:00,9999.991860453882
2025-08-20 09:53:00,9999.991645141605
2025-08-20 09:54:00,9999.991645141605
2025-08-20 09:55:00,9999.991804200416
2025-08-20 09:56:00,9999.991882600416
2025-08-20 09:57:00,9999.991921800416
2025-08-20 09:58:00,9999.991921800416
2025-08-20 09:59:00,9999.991804200416
2025-08-20 10:00:00,9999.991804200416
2025-08-20 10:01:00,9999.991843400416
2025-08-20 10:02:00,9999.991843400416
2025-08-20 10:03:00,9999.991823800416
2025-08-20 10:04:00,9999.991784600415
2025-08-20 10:05:00,9999.991592434353
2025-08-20 10:06:00,9999.991139683842
2025-08-20 10:07:00,9999.991384713227
2025-08-20 10:08:00,9999.991404813227
2025-08-20 10:09:00,9999.991310834184
2025-08-20 10:10:00,9999.991277934183
2025-08-20 10:11:00,9999.991080534184
2025-08-20 10:12:00,9999.991080534184
2025-08-20 10:13:00,9999.991047634183
2025-08-20 10:14:00,9999.991080534184
2025-08-20 10:15:00,9999.991497863568
2025-08-20 10:16:00,9999.991314350107
2025-08-20 10:17:00,9999.991418512924
2025-08-20 10:18:00,9999.991418912923
2025-08-20 10:19:00,9999.991418112924
2025-08-20 10:20:00,9999.99139895222
2025-08-20 10:21:00,9999.991397592925
2025-08-20 10:22:00,9999.991255188525
2025-08-20 10:23:00,9999.991229988525
2025-08-20 10:24:00,9999.991030000772
2025-08-20 10:25:00,9999.991161100772
2025-08-20 10:26:00,9999.991204800772
2025-08-20 10:27:00,9999.990953566188
2025-08-20 10:28:00,9999.991003629366
2025-08-20 10:29:00,9999.991262129366
2025-08-20 10:30:00,9999.991313829365
2025-08-20 10:31:00,9999.990971983258
2025-08-20 10:32:00,9999.991226783257
2025-08-20 10:33:00,9999.990896280578
2025-08-20 10:34:00,9999.990829280578
2025-08-20 10:35:00,9999.991026643755
2025-08-20 10:36:00,9999.990893552602
2025-08-20 10:37:00,9999.991479615777
2025-08-20 10:38:00,9999.991349015778
2025-08-20 10:39:00,9999.991586457363
2025-08-20 10:40:00,9999.991924257363
2025-08-20 10:41:00,9999.991980557363
2025-08-20 10:42:00,9999.99231487195
2025-08-20 10:43:00,9999.992047769269
2025-08-20 10:44:00,9999.992047769269
2025-08-20 10:45:00,9999.992155526445
2025-08-20 10:46:00,9999.992210226445
2025-08-20 10:47:00,9999.992700480856
2025-08-20 10:48:00,9999.992611380856
2025-08-20 10:49:00,9999.992641080857
2025-08-20 10:50:00,9999.992730180857
2025-08-20 10:51:00,9999.992611380856
2025-08-20 10:52:00,9999.992670780855
2025-08-20 10:53:00,9999.992529009942
2025-08-20 10:54:00,9999.99256236412
2025-08-20 10:55:00,9999.99235236412
2025-08-20 10:56:00,9999.99238736412
2025-08-20 10:57:00,9999.99238736412
2025-08-20 10:58:00,9999.99231736412
2025-08-20 10:59:00,9999.99224736412
2025-08-20 11:00:00,9999.99231736412
2025-08-20 11:01:00,9999.99231736412
2025-08-20 11:02:00,9999.99252736412
2025-08-20 11:03:00,9999.99238736412
2025-08-20 11:04:00,9999.99238736412
2025-08-20 11:05:00,9999.99228236412
2025-08-20 11:06:00,9999.992167527544
2025-08-20 11:07:00,9999.99220258472
2025-08-20 11:08:00,9999.99190898472
