timestamp,open,high,low,close,volume,turnover
2024-01-01 12:00:00,42724.0,42776.7,42652.7,42666.0,174.342,7446405.2767
2024-01-01 12:15:00,42666.0,42747.5,42666.0,42725.1,197.059,8417256.5175
2024-01-01 12:30:00,42725.1,42819.3,42711.1,42791.1,135.292,5786763.2208
2024-01-01 12:45:00,42791.1,42795.5,42682.0,42683.4,199.275,8515315.9089
2024-01-01 13:00:00,42683.4,42743.0,42654.4,42738.6,176.554,7540670.5185
2024-01-01 13:15:00,42738.6,42770.0,42730.5,42749.8,125.089,5348061.6481
2024-01-01 13:30:00,42749.8,42774.3,42703.7,42774.3,143.532,6134787.526
2024-01-01 13:45:00,42774.3,42787.0,42740.3,42758.0,138.896,5939882.8907
2024-01-01 14:00:00,42758.0,42758.0,42647.0,42681.4,247.377,10561619.4854
2024-01-01 14:15:00,42681.4,42700.2,42626.0,42652.8,200.078,8537184.6118
2024-01-01 14:30:00,42652.8,42698.5,42630.4,42679.5,195.167,8328771.5178
2024-01-01 14:45:00,42679.5,42695.4,42626.0,42645.7,287.4,12258548.8063
2024-01-01 15:00:00,42645.7,42685.0,42626.0,42684.2,151.932,6480025.2217
2024-01-01 15:15:00,42684.2,42771.1,42670.9,42717.2,169.883,7257890.9397
2024-01-01 15:30:00,42717.2,42883.7,42632.1,42883.7,232.634,9936007.5492
2024-01-01 15:45:00,42883.7,42885.3,42775.3,42809.6,352.87,15110701.4108
2024-01-01 16:00:00,42809.6,42878.0,42797.0,42878.0,321.431,13770291.0209
2024-01-01 16:15:00,42878.0,42897.4,42693.8,42754.0,492.859,21088423.8976
2024-01-01 16:30:00,42754.0,42817.4,42733.1,42806.5,372.366,15930510.2805
2024-01-01 16:45:00,42806.5,42810.0,42746.4,42751.5,180.313,7713883.3913
2024-01-01 17:00:00,42751.5,42815.8,42751.4,42811.4,155.03,6632051.503
2024-01-01 17:15:00,42811.4,42812.3,42759.1,42762.4,222.72,9527323.1406
2024-01-01 17:30:00,42762.4,42775.3,42736.8,42749.6,137.429,5875415.529
2024-01-01 17:45:00,42749.6,42858.7,42749.6,42843.8,130.761,5600570.1875
2024-01-01 18:00:00,42843.8,43164.6,42843.8,43157.6,363.331,15634466.5624
2024-01-01 18:15:00,43157.6,43233.6,43074.7,43104.6,558.608,24093812.3882
2024-01-01 18:30:00,43104.6,43187.5,43054.6,43184.0,432.414,18646935.3653
2024-01-01 18:45:00,43184.0,43216.4,43120.2,43145.5,334.268,14428334.1557
2024-01-01 19:00:00,43145.5,43222.2,43134.6,43219.1,200.913,8676595.2356
2024-01-01 19:15:00,43219.1,43344.4,43180.0,43307.9,252.987,10939880.5975
2024-01-01 19:30:00,43307.9,43436.1,43273.0,43425.9,412.981,17914981.2945
2024-01-01 19:45:00,43425.9,43592.6,43425.9,43560.2,518.187,22555187.4736
2024-01-01 20:00:00,43560.2,43798.5,43557.0,43703.7,680.211,29731050.3294
2024-01-01 20:15:00,43703.7,43769.8,43614.9,43752.4,365.633,15975265.5877
2024-01-01 20:30:00,43752.4,43833.3,43683.4,43833.3,424.711,18581181.6306
2024-01-01 20:45:00,43833.3,43892.8,43720.0,43751.1,328.844,14407556.936
2024-01-01 21:00:00,43751.1,43833.9,43751.1,43779.0,297.749,13036627.5771
2024-01-01 21:15:00,43779.0,43851.6,43684.1,43712.4,274.488,12015368.7843
2024-01-01 21:30:00,43712.4,43712.8,43532.9,43539.0,343.446,14982676.0391
2024-01-01 21:45:00,43539.0,43683.5,43539.0,43674.5,226.571,9880296.7239
2024-01-01 22:00:00,43674.5,43722.3,43569.9,43569.9,241.883,10553604.4931
2024-01-01 22:15:00,43569.9,43595.5,43454.1,43525.3,272.214,11846966.6169
2024-01-01 22:30:00,43525.3,43590.0,43503.7,43503.7,132.64,5777530.1846
2024-01-01 22:45:00,43503.7,43589.9,43503.7,43585.5,128.547,5596856.7704
2024-01-01 23:00:00,43585.5,43758.0,43584.1,43741.9,367.836,16075423.1724
2024-01-01 23:15:00,43741.9,44079.2,43689.9,44057.7,576.53,25300828.4466
2024-01-01 23:30:00,44057.7,44161.2,43999.7,44136.1,638.8,28171359.8616
2024-01-01 23:45:00,44136.1,44253.7,44094.0,44232.4,449.023,19834820.4912
2024-01-02 00:00:00,44232.4,44777.0,44202.5,44740.4,674.979,29998960.0307
2024-01-02 00:15:00,44740.4,44958.3,44554.9,44668.0,2849.488,127751325.2363
2024-01-02 00:30:00,44668.0,44838.7,44623.9,44812.8,545.4,24390499.4749
2024-01-02 00:45:00,44812.8,45284.8,44746.0,45174.6,717.861,32260805.1477
2024-01-02 01:00:00,45174.6,45450.0,44947.5,44947.5,666.449,30118718.6395
2024-01-02 01:15:00,44947.5,45143.6,44924.6,44996.9,539.633,24297347.0768
2024-01-02 01:30:00,44996.9,45087.2,44865.5,44879.3,497.353,22355918.3248
2024-01-02 01:45:00,44879.3,44981.5,44770.6,44926.0,454.432,20387993.0025
2024-01-02 02:00:00,44926.0,45053.3,44926.0,45037.5,361.871,16285258.2364
2024-01-02 02:15:00,45037.5,45161.2,44952.6,45161.2,417.868,18829415.7928
2024-01-02 02:30:00,45161.2,45357.1,45127.4,45337.6,393.211,17784580.1756
2024-01-02 02:45:00,45337.6,45426.3,45207.9,45420.0,409.197,18536140.4036
2024-01-02 03:00:00,45420.0,45461.8,45188.3,45285.0,415.953,18834346.5927
2024-01-02 03:15:00,45285.0,45395.0,45224.8,45349.9,375.784,17025723.9095
2024-01-02 03:30:00,45349.9,45514.8,45345.0,45450.0,402.879,18296118.5447
2024-01-02 03:45:00,45450.0,45487.4,45365.9,45425.8,381.13,17310002.1203
2024-01-02 04:00:00,45425.8,45483.5,45272.0,45424.4,456.613,20714228.838
2024-01-02 04:15:00,45424.4,45436.6,45310.5,45396.9,880.792,39944829.3932
2024-01-02 04:30:00,45396.9,45401.0,45229.5,45258.5,327.032,14812909.5007
2024-01-02 04:45:00,45258.5,45279.1,45199.3,45218.5,279.696,12653136.1391
2024-01-02 05:00:00,45218.5,45358.8,45160.9,45346.5,316.967,14341604.0337
2024-01-02 05:15:00,45346.5,45360.0,45267.0,45296.2,487.303,22075413.7985
2024-01-02 05:30:00,45296.2,45333.3,45253.9,45281.8,298.916,13538285.8322
2024-01-02 05:45:00,45281.8,45356.5,45180.0,45219.9,861.021,38986546.6316
2024-01-02 06:00:00,45219.9,45283.0,45167.4,45283.0,282.253,12763054.1811
2024-01-02 06:15:00,45283.0,45319.1,45236.8,45286.7,212.771,9633255.4605
2024-01-02 06:30:00,45286.7,45333.9,45243.0,45330.0,297.882,13487684.7974
2024-01-02 06:45:00,45330.0,45342.2,45205.4,45206.8,217.046,9831306.628
2024-01-02 07:00:00,45206.8,45439.0,45202.7,45372.9,254.183,11521545.6693
2024-01-02 07:15:00,45372.9,45667.1,45333.3,45490.3,570.329,25945847.8254
2024-01-02 07:30:00,45490.3,45572.3,45326.6,45572.3,569.344,25868737.7149
2024-01-02 07:45:00,45572.3,45573.1,45476.0,45495.8,384.586,17508110.7043
2024-01-02 08:00:00,45495.8,45696.0,45365.9,45689.0,404.764,18411124.7646
2024-01-02 08:15:00,45689.0,45895.9,45641.0,45787.4,739.634,33857145.3369
2024-01-02 08:30:00,45787.4,45880.0,45677.4,45711.9,1454.309,66552326.0431
2024-01-02 08:45:00,45711.9,45849.6,45631.6,45805.1,757.715,34693281.6901
2024-01-02 09:00:00,45805.1,45935.9,45702.3,45738.1,497.334,22790517.6457
2024-01-02 09:15:00,45738.1,45911.0,45714.4,45877.9,385.583,17660497.7298
2024-01-02 09:30:00,45877.9,45878.5,45672.6,45708.4,392.061,17948295.9726
2024-01-02 09:45:00,45708.4,45800.0,45670.9,45733.8,371.217,16981035.4572
2024-01-02 10:00:00,45733.8,45769.4,45603.5,45748.2,375.58,17155266.7902
2024-01-02 10:15:00,45748.2,45769.2,45650.5,45714.1,377.496,17252688.7922
2024-01-02 10:30:00,45714.1,45718.1,45604.4,45649.0,325.192,14847737.342
2024-01-02 10:45:00,45649.0,45654.5,45504.5,45650.3,422.869,19272808.8146
2024-01-02 11:00:00,45650.3,45767.5,45612.9,45616.5,390.84,17855898.6547
2024-01-02 11:15:00,45616.5,45648.5,45555.0,45559.9,265.701,12115262.297
2024-01-02 11:30:00,45559.9,45614.9,45266.0,45311.5,503.216,22870221.302
2024-01-02 11:45:00,45311.5,45488.0,45302.0,45485.0,593.11,26926543.4512
2024-01-02 12:00:00,45485.0,45548.6,45393.3,45433.9,390.379,17749557.9545
2024-01-02 12:15:00,45433.9,45529.4,45378.8,45502.6,334.087,15186850.113
2024-01-02 12:30:00,45502.6,45648.0,45493.3,45518.4,469.761,21407035.3857
2024-01-02 12:45:00,45518.4,45545.8,45325.0,45356.1,454.372,20629704.4308
2024-01-02 13:00:00,45356.1,45542.8,45316.4,45527.3,404.184,18368349.1861
2024-01-02 13:15:00,45527.3,45617.4,45406.7,45569.9,408.371,18594570.7034
2024-01-02 13:30:00,45569.9,45753.6,45562.0,45714.0,454.909,20771274.0177
2024-01-02 13:45:00,45714.0,45748.2,45635.1,45684.6,427.144,19513935.1167
2024-01-02 14:00:00,45684.6,45845.7,45668.8,45813.5,535.343,24492645.4502
2024-01-02 14:15:00,45813.5,45849.2,45600.0,45673.0,485.395,22184023.7862
2024-01-02 14:30:00,45673.0,45712.8,45366.5,45556.6,624.94,28461002.4436
2024-01-02 14:45:00,45556.6,45558.3,45096.7,45299.1,703.759,31877046.5808
2024-01-02 15:00:00,45299.1,45357.7,45115.8,45139.6,653.67,29581497.0478
2024-01-02 15:15:00,45139.6,45156.9,44871.5,45037.6,682.431,30747733.733
2024-01-02 15:30:00,45037.6,45331.1,44920.0,45315.4,588.19,26573274.349
2024-01-02 15:45:00,45315.4,45331.5,45183.4,45208.0,434.916,19687889.2228
2024-01-02 16:00:00,45208.0,45310.2,45055.6,45120.7,455.262,20571100.9829
2024-01-02 16:15:00,45120.7,45228.6,44918.2,45225.8,2568.894,115821091.5678
2024-01-02 16:30:00,45225.8,45293.0,45115.8,45280.0,627.011,28351326.3583
2024-01-02 16:45:00,45280.0,45443.5,45227.9,45381.6,504.506,22888788.0292
2024-01-02 17:00:00,45381.6,45421.3,45250.5,45271.3,312.552,14175415.1607
2024-01-02 17:15:00,45271.3,45329.8,45186.6,45238.0,310.735,14067256.9204
2024-01-02 17:30:00,45238.0,45238.0,44986.4,45098.9,465.783,21007072.4011
2024-01-02 17:45:00,45098.9,45149.0,44992.9,44998.5,433.455,19526238.0573
2024-01-02 18:00:00,44998.5,45150.9,44983.5,45055.5,445.391,20073686.1051
2024-01-02 18:15:00,45055.5,45188.0,44973.3,45151.6,357.235,16108204.3463
2024-01-02 18:30:00,45151.6,45299.0,45106.4,45106.4,346.587,15674155.8491
2024-01-02 18:45:00,45106.4,45262.5,45087.4,45184.2,307.75,13904511.5411
2024-01-02 19:00:00,45184.2,45286.9,45144.0,45155.9,282.683,12777282.7068
2024-01-02 19:15:00,45155.9,45205.0,44834.7,44901.7,395.844,17824217.8659
2024-01-02 19:30:00,44901.7,45095.7,44839.9,44984.2,458.838,20638521.3068
2024-01-02 19:45:00,44984.2,45135.9,44918.6,45077.2,346.653,15613788.2433
2024-01-02 20:00:00,45077.2,45190.1,44974.5,45129.1,324.49,14636353.8654
2024-01-02 20:15:00,45129.1,45211.2,44965.3,44988.7,301.459,13591270.1467
2024-01-02 20:30:00,44988.7,45019.9,44854.5,44873.6,353.734,15898730.4578
2024-01-02 20:45:00,44873.6,45022.4,44785.8,44825.1,432.139,19401255.5326
2024-01-02 21:00:00,44825.1,44882.1,44646.0,44879.9,530.365,23748431.121
2024-01-02 21:15:00,44879.9,44974.2,44845.0,44845.0,401.835,18056075.6874
2024-01-02 21:30:00,44845.0,45032.2,44811.3,44989.7,306.082,13755162.3951
2024-01-02 21:45:00,44989.7,45145.5,44956.3,45145.4,348.221,15688945.7338
2024-01-02 22:00:00,45145.4,45326.6,45102.9,45190.8,400.146,18091549.5431
2024-01-02 22:15:00,45190.8,45256.4,45072.1,45096.6,239.681,10826060.7528
2024-01-02 22:30:00,45096.6,45096.6,44958.3,44961.5,209.174,9413371.7039
2024-01-02 22:45:00,44961.5,45142.7,44886.7,45006.5,233.696,10524186.0318
2024-01-02 23:00:00,45006.5,45038.0,44959.8,45012.7,360.158,16206778.1882
2024-01-02 23:15:00,45012.7,45079.1,44987.0,44996.8,254.032,11439223.3982
2024-01-02 23:30:00,44996.8,44997.6,44838.7,44859.1,284.951,12800890.8029
2024-01-02 23:45:00,44859.1,45014.9,44832.5,44977.6,271.202,12183823.6385
2024-01-03 00:00:00,44977.6,45087.2,44967.7,45037.6,339.949,15307147.5201
2024-01-03 00:15:00,45037.6,45047.1,44900.0,44928.4,282.133,12689205.0503
2024-01-03 00:30:00,44928.4,45181.5,44908.7,45181.5,224.944,10128332.1994
2024-01-03 00:45:00,45181.5,45245.4,45076.4,45173.8,305.991,13823251.2628
2024-01-03 01:00:00,45173.8,45251.1,45139.3,45213.3,272.211,12307141.6513
2024-01-03 01:15:00,45213.3,45256.9,45184.9,45191.5,223.986,10127476.8024
2024-01-03 01:30:00,45191.5,45280.0,45136.7,45273.5,281.856,12744224.6188
2024-01-03 01:45:00,45273.5,45370.2,45239.2,45353.5,265.837,12043060.4546
2024-01-03 02:00:00,45353.5,45446.6,45309.8,45314.0,304.457,13817951.3707
2024-01-03 02:15:00,45314.0,45361.5,45251.8,45352.9,233.069,10559531.7512
2024-01-03 02:30:00,45352.9,45389.6,45290.3,45306.2,1431.562,64855507.581
2024-01-03 02:45:00,45306.2,45321.4,45253.9,45304.7,124.338,5630901.0292
2024-01-03 03:00:00,45304.7,45331.5,45226.5,45312.8,179.891,8145950.9795
2024-01-03 03:15:00,45312.8,45346.8,45254.9,45266.5,144.494,6544388.658
2024-01-03 03:30:00,45266.5,45273.1,45193.7,45240.1,140.76,6367392.3442
2024-01-03 03:45:00,45240.1,45300.1,45215.4,45300.1,134.688,6095051.1761
2024-01-03 04:00:00,45300.1,45306.2,45223.5,45255.3,105.042,4754192.2323
2024-01-03 04:15:00,45255.3,45308.5,45237.9,45237.9,189.643,8587961.3534
2024-01-03 04:30:00,45237.9,45252.0,45150.0,45187.3,228.015,10303652.3274
2024-01-03 04:45:00,45187.3,45239.6,45179.9,45206.1,127.032,5742343.9597
2024-01-03 05:00:00,45206.1,45266.3,45151.8,45266.0,166.526,7528189.1076
2024-01-03 05:15:00,45266.0,45326.6,45250.9,45323.3,194.848,8824654.9131
2024-01-03 05:30:00,45323.3,45328.2,45258.4,45266.0,193.278,8755817.1072
2024-01-03 05:45:00,45266.0,45300.5,45196.1,45205.1,281.039,12716388.834
2024-01-03 06:00:00,45205.1,45238.5,45186.1,45232.9,911.286,41208464.5244
2024-01-03 06:15:00,45232.9,45334.6,45232.9,45315.3,170.45,7721187.7301
2024-01-03 06:30:00,45315.3,45317.5,45241.5,45283.6,151.728,6870324.3526
2024-01-03 06:45:00,45283.6,45396.9,45283.6,45358.9,175.326,7949255.5097
2024-01-03 07:00:00,45358.9,45419.2,45310.6,45386.3,206.076,9346317.9853
2024-01-03 07:15:00,45386.3,45400.0,45325.0,45382.4,173.803,7884134.8557
2024-01-03 07:30:00,45382.4,45399.8,45158.2,45188.0,268.689,12169806.8921
2024-01-03 07:45:00,45188.0,45188.0,44964.0,45035.9,564.792,25443213.6037
2024-01-03 08:00:00,45035.9,45149.7,45027.6,45083.4,319.203,14390818.8592
2024-01-03 08:15:00,45083.4,45202.1,45083.4,45190.1,285.62,12896781.2161
2024-01-03 08:30:00,45190.1,45195.6,45057.1,45082.8,231.73,10459448.2454
2024-01-03 08:45:00,45082.8,45228.0,45066.9,45226.1,246.491,11125207.0732
2024-01-03 09:00:00,45226.1,45339.6,45207.5,45334.5,231.904,10500644.6883
2024-01-03 09:15:00,45334.5,45400.1,45242.5,45391.5,359.892,16302997.0781
2024-01-03 09:30:00,45391.5,45537.5,45326.8,45457.9,440.776,20030772.3942
2024-01-03 09:45:00,45457.9,45457.9,45354.8,45378.8,870.951,39543648.4214
2024-01-03 10:00:00,45378.8,45418.4,45333.5,45409.0,210.611,9559951.8556
2024-01-03 10:15:00,45409.0,45410.9,45251.1,45311.9,255.25,11570799.5057
2024-01-03 10:30:00,45311.9,45342.0,45078.0,45094.5,382.917,17308643.9113
2024-01-03 10:45:00,45094.5,45198.5,45065.9,45184.6,403.022,18187801.9072
2024-01-03 11:00:00,45184.6,45202.5,44764.5,44764.5,501.226,22551157.4956
2024-01-03 11:15:00,44764.5,44891.4,44350.0,44375.4,1436.58,64116745.6797
2024-01-03 11:30:00,44375.4,44586.3,44369.8,44517.9,1807.207,80383428.0155
2024-01-03 11:45:00,44517.9,44542.1,43590.0,43724.8,994.764,43886341.9665
2024-01-03 12:00:00,43724.8,43735.5,40738.0,41883.3,2049.118,86369339.0936
2024-01-03 12:15:00,41883.3,42525.0,41883.3,42350.8,628.198,26564053.0103
2024-01-03 12:30:00,42350.8,42430.7,42078.9,42171.0,1023.542,43256614.0836
2024-01-03 12:45:00,42171.0,42796.9,42130.5,42795.3,620.628,26390803.6013
2024-01-03 13:00:00,42795.3,42813.1,42516.8,42554.6,1029.23,43858586.7644
2024-01-03 13:15:00,42554.6,42701.3,42383.6,42480.4,694.04,29528867.6291
2024-01-03 13:30:00,42480.4,42690.1,42410.8,42542.7,810.086,34475760.6388
2024-01-03 13:45:00,42542.7,42580.1,42325.6,42526.3,1078.024,45806817.7463
2024-01-03 14:00:00,42526.3,42545.5,42290.7,42309.8,642.981,27264811.938
2024-01-03 14:15:00,42309.8,42405.8,42067.8,42130.0,597.888,25262830.7733
2024-01-03 14:30:00,42130.0,42372.9,42083.5,42366.1,650.321,27433394.7733
2024-01-03 14:45:00,42366.1,42369.3,42188.3,42199.4,716.273,30278263.4176
2024-01-03 15:00:00,42199.4,42481.1,42199.2,42432.5,3601.952,152878668.5751
2024-01-03 15:15:00,42432.5,42483.3,42313.0,42431.6,595.312,25249110.613
2024-01-03 15:30:00,42431.6,42522.0,42380.0,42421.1,544.845,23125169.1227
2024-01-03 15:45:00,42421.1,43025.8,42352.4,43004.5,736.936,31502383.0667
2024-01-03 16:00:00,43004.5,43585.5,42884.5,43289.3,2118.283,91737563.5099
2024-01-03 16:15:00,43289.3,43453.0,43153.4,43446.0,634.015,27450434.9125
2024-01-03 16:30:00,43446.0,43448.7,42867.4,42972.9,577.021,24910266.5401
2024-01-03 16:45:00,42972.9,43093.8,42816.0,43009.2,608.749,26168009.7021
2024-01-03 17:00:00,43009.2,43049.8,42843.9,42930.0,522.39,22425430.5
2024-01-03 17:15:00,42930.0,42930.1,42630.4,42800.6,554.776,23719141.6981
2024-01-03 17:30:00,42800.6,42929.1,42745.1,42774.6,468.096,20054592.3813
2024-01-03 17:45:00,42774.6,42920.5,42650.3,42917.5,464.348,19843874.4838
2024-01-03 18:00:00,42917.5,43061.9,42839.3,42885.5,445.817,19135588.6598
2024-01-03 18:15:00,42885.5,43023.6,42741.5,42759.1,416.144,17852476.7899
2024-01-03 18:30:00,42759.1,42803.2,42545.9,42701.3,519.816,22181436.8905
2024-01-03 18:45:00,42701.3,42734.4,42188.4,42257.5,651.826,27759509.5529
2024-01-03 19:00:00,42257.5,42524.4,42173.1,42462.8,623.715,26440044.912
2024-01-03 19:15:00,42462.8,42681.0,42442.6,42681.0,624.187,26576092.062
2024-01-03 19:30:00,42681.0,43020.0,42634.1,42690.0,575.194,24604320.645
2024-01-03 19:45:00,42690.0,42721.8,42551.7,42606.1,465.37,19838906.5647
2024-01-03 20:00:00,42606.1,42689.2,42523.6,42607.5,457.405,19489020.238
2024-01-03 20:15:00,42607.5,42765.6,42603.9,42720.4,363.985,15544212.8609
2024-01-03 20:30:00,42720.4,42850.0,42642.0,42676.5,508.711,21765949.3596
2024-01-03 20:45:00,42676.5,42778.6,42665.4,42695.7,381.764,16308016.017
2024-01-03 21:00:00,42695.7,42776.9,42587.5,42629.5,370.614,15816431.0652
2024-01-03 21:15:00,42629.5,42890.5,42628.3,42818.4,450.227,19275080.7931
2024-01-03 21:30:00,42818.4,42875.4,42758.0,42872.8,324.178,13883100.0371
2024-01-03 21:45:00,42872.8,42970.8,42854.3,42926.0,356.607,15305414.9876
2024-01-03 22:00:00,42926.0,42948.8,42833.8,42924.5,310.735,13330912.5893
2024-01-03 22:15:00,42924.5,42941.9,42696.2,42696.2,305.293,13077975.5976
2024-01-03 22:30:00,42696.2,42759.8,42650.0,42660.8,227.136,9698540.6526
2024-01-03 22:45:00,42660.8,42763.4,42609.1,42749.8,142.62,6092802.0614
2024-01-03 23:00:00,42749.8,42778.6,42593.3,42638.0,368.01,15702211.2372
2024-01-03 23:15:00,42638.0,42789.8,42619.5,42772.1,255.155,10897746.5482
2024-01-03 23:30:00,42772.1,42772.1,42701.9,42711.3,232.726,9945947.3685
2024-01-03 23:45:00,42711.3,42854.2,42702.7,42850.9,205.709,8802628.0325
2024-01-04 00:00:00,42850.9,42948.4,42767.7,42940.9,357.655,15329767.7864
2024-01-04 00:15:00,42940.9,42987.1,42803.8,42897.3,380.557,16324006.1097
2024-01-04 00:30:00,42897.3,42955.5,42854.3,42861.8,272.303,11680323.9493
2024-01-04 00:45:00,42861.8,42897.9,42821.0,42883.3,240.001,10286528.7574
2024-01-04 01:00:00,42883.3,42937.5,42821.0,42899.4,247.408,10609144.5183
2024-01-04 01:15:00,42899.4,42899.4,42642.1,42722.7,452.591,19338180.5434
2024-01-04 01:30:00,42722.7,42770.0,42642.1,42674.5,444.68,18987401.7072
2024-01-04 01:45:00,42674.5,42762.9,42655.0,42719.3,291.19,12437218.232
2024-01-04 02:00:00,42719.3,42900.0,42699.9,42900.0,292.686,12523307.772
2024-01-04 02:15:00,42900.0,42974.3,42870.0,42898.5,242.604,10414080.9446
2024-01-04 02:30:00,42898.5,42959.9,42876.0,42959.7,273.893,11757689.746
2024-01-04 02:45:00,42959.7,43225.9,42959.7,43148.8,1204.831,51952108.8194
2024-01-04 03:00:00,43148.8,43219.5,43088.3,43163.7,1157.084,49932889.9881
2024-01-04 03:15:00,43163.7,43227.6,43033.1,43052.2,1140.635,49130005.8486
2024-01-04 03:30:00,43052.2,43080.3,43013.6,43039.9,222.766,9590727.9763
2024-01-04 03:45:00,43039.9,43162.1,43039.9,43118.1,243.72,10506353.7717
2024-01-04 04:00:00,43118.1,43130.4,42973.5,43045.9,259.99,11188089.5264
2024-01-04 04:15:00,43045.9,43149.8,43036.9,43146.3,247.31,10657464.6432
2024-01-04 04:30:00,43146.3,43159.0,43078.9,43106.6,213.938,9222950.7681
2024-01-04 04:45:00,43106.6,43207.3,43104.8,43156.4,209.207,9029921.6161
2024-01-04 05:00:00,43156.4,43205.9,43105.9,43174.6,218.15,9415081.2051
2024-01-04 05:15:00,43174.6,43216.5,43087.5,43097.8,294.584,12708182.2136
2024-01-04 05:30:00,43097.8,43283.0,43082.1,43236.3,323.665,13980453.5186
2024-01-04 05:45:00,43236.3,43249.5,43136.0,43193.8,249.593,10778645.3608
2024-01-04 06:00:00,43193.8,43238.5,43112.5,43119.7,250.513,10819758.0616
2024-01-04 06:15:00,43119.7,43170.0,43087.9,43128.7,318.005,13714202.9205
2024-01-04 06:30:00,43128.7,43220.1,43112.0,43208.8,190.341,8217038.1269
2024-01-04 06:45:00,43208.8,43213.9,43138.5,43152.6,188.297,8128548.1933
2024-01-04 07:00:00,43152.6,43268.0,43061.8,43101.7,352.4,15213209.98
